Year,ISO_Code,Temperature,Humidity,Wind_Speed,Solar_Radiation,Temp_Lag1,Humidity_Lag1,Wind_Lag1,Solar_Lag1,Temp_Lag2,Humidity_Lag2,Wind_Lag2,Solar_Lag2,Temp_Lag3,Humidity_Lag3,Wind_Lag3,Solar_Lag3,Temp_Lag4,Humidity_Lag4,Wind_Lag4,Solar_Lag4,Temp_Lag5,Humidity_Lag5,Wind_Lag5,Solar_Lag5
2018,UZB,14.2469863,47.50854795,2.841123288,4.698448219,14.32128767,50.09454795,2.786136986,4.796264658,15.27666667,51.14259563,2.855819672,4.547251913,14.54742466,51.56638356,2.928054795,4.519295068,13.94030137,43.80057534,2.88430137,4.644141918,14.81019178,47.20254795,2.972547945,4.639821096
2019,UZB,14.70810959,49.68079452,2.789479452,4.631589589,14.2469863,47.50854795,2.841123288,4.698448219,14.32128767,50.09454795,2.786136986,4.796264658,15.27666667,51.14259563,2.855819672,4.547251913,14.54742466,51.56638356,2.928054795,4.519295068,13.94030137,43.80057534,2.88430137,4.644141918
2020,UZB,13.51734973,47.82830601,2.693907104,4.617593716,14.70810959,49.68079452,2.789479452,4.631589589,14.2469863,47.50854795,2.841123288,4.698448219,14.32128767,50.09454795,2.786136986,4.796264658,15.27666667,51.14259563,2.855819672,4.547251913,14.54742466,51.56638356,2.928054795,4.519295068
2021,UZB,14.61010959,46.30967123,2.779452055,4.806133151,13.51734973,47.82830601,2.693907104,4.617593716,14.70810959,49.68079452,2.789479452,4.631589589,14.2469863,47.50854795,2.841123288,4.698448219,14.32128767,50.09454795,2.786136986,4.796264658,15.27666667,51.14259563,2.855819672,4.547251913
2022,UZB,14.91126027,50.44117808,2.739506849,4.55056274,14.61010959,46.30967123,2.779452055,4.806133151,13.51734973,47.82830601,2.693907104,4.617593716,14.70810959,49.68079452,2.789479452,4.631589589,14.2469863,47.50854795,2.841123288,4.698448219,14.32128767,50.09454795,2.786136986,4.796264658
2023,UZB,15.05030137,49.63646575,2.806849315,4.768541918,14.91126027,50.44117808,2.739506849,4.55056274,14.61010959,46.30967123,2.779452055,4.806133151,13.51734973,47.82830601,2.693907104,4.617593716,14.70810959,49.68079452,2.789479452,4.631589589,14.2469863,47.50854795,2.841123288,4.698448219
2024,UZB,14.16243169,52.84743169,2.732540984,4.37082459,15.05030137,49.63646575,2.806849315,4.768541918,14.91126027,50.44117808,2.739506849,4.55056274,14.61010959,46.30967123,2.779452055,4.806133151,13.51734973,47.82830601,2.693907104,4.617593716,14.70810959,49.68079452,2.789479452,4.631589589
1995,VAT,14.99936986,69.59350685,3.399041096,4.236380822,16.3879726,69.30545205,3.283342466,4.474335068,15.46989041,68.74821918,3.353315068,4.425792055,15.50191257,72.62516393,3.179262295,4.260587158,14.66657534,70.59753425,3.177150685,4.283686027,15.60772603,70.05553425,3.079753425,4.238880822
1996,VAT,14.8223224,72.10907104,3.424808743,4.18449918,14.99936986,69.59350685,3.399041096,4.236380822,16.3879726,69.30545205,3.283342466,4.474335068,15.46989041,68.74821918,3.353315068,4.425792055,15.50191257,72.62516393,3.179262295,4.260587158,14.66657534,70.59753425,3.177150685,4.283686027
1997,VAT,15.7649589,69.80906849,3.326219178,4.498156438,14.8223224,72.10907104,3.424808743,4.18449918,14.99936986,69.59350685,3.399041096,4.236380822,16.3879726,69.30545205,3.283342466,4.474335068,15.46989041,68.74821918,3.353315068,4.425792055,15.50191257,72.62516393,3.179262295,4.260587158
1998,VAT,15.57169863,68.16205479,3.475561644,4.558563014,15.7649589,69.80906849,3.326219178,4.498156438,14.8223224,72.10907104,3.424808743,4.18449918,14.99936986,69.59350685,3.399041096,4.236380822,16.3879726,69.30545205,3.283342466,4.474335068,15.46989041,68.74821918,3.353315068,4.425792055
1999,VAT,15.45136986,71.4030137,3.428767123,4.391274521,15.57169863,68.16205479,3.475561644,4.558563014,15.7649589,69.80906849,3.326219178,4.498156438,14.8223224,72.10907104,3.424808743,4.18449918,14.99936986,69.59350685,3.399041096,4.236380822,16.3879726,69.30545205,3.283342466,4.474335068
2000,VAT,15.87065574,70.77275956,3.341803279,4.349244809,15.45136986,71.4030137,3.428767123,4.391274521,15.57169863,68.16205479,3.475561644,4.558563014,15.7649589,69.80906849,3.326219178,4.498156438,14.8223224,72.10907104,3.424808743,4.18449918,14.99936986,69.59350685,3.399041096,4.236380822
2001,VAT,15.75832877,69.83156164,3.484328767,4.434563562,15.87065574,70.77275956,3.341803279,4.349244809,15.45136986,71.4030137,3.428767123,4.391274521,15.57169863,68.16205479,3.475561644,4.558563014,15.7649589,69.80906849,3.326219178,4.498156438,14.8223224,72.10907104,3.424808743,4.18449918
2002,VAT,15.87060274,71.55589041,3.37509589,4.321784658,15.75832877,69.83156164,3.484328767,4.434563562,15.87065574,70.77275956,3.341803279,4.349244809,15.45136986,71.4030137,3.428767123,4.391274521,15.57169863,68.16205479,3.475561644,4.558563014,15.7649589,69.80906849,3.326219178,4.498156438
2003,VAT,16.32569863,68.42586301,3.36060274,4.552544932,15.87060274,71.55589041,3.37509589,4.321784658,15.75832877,69.83156164,3.484328767,4.434563562,15.87065574,70.77275956,3.341803279,4.349244809,15.45136986,71.4030137,3.428767123,4.391274521,15.57169863,68.16205479,3.475561644,4.558563014
2004,VAT,15.48407104,73.43240437,3.345054645,4.375061202,16.32569863,68.42586301,3.36060274,4.552544932,15.87060274,71.55589041,3.37509589,4.321784658,15.75832877,69.83156164,3.484328767,4.434563562,15.87065574,70.77275956,3.341803279,4.349244809,15.45136986,71.4030137,3.428767123,4.391274521
2005,VAT,14.96068493,72.11750685,3.127589041,4.465696164,15.48407104,73.43240437,3.345054645,4.375061202,16.32569863,68.42586301,3.36060274,4.552544932,15.87060274,71.55589041,3.37509589,4.321784658,15.75832877,69.83156164,3.484328767,4.434563562,15.87065574,70.77275956,3.341803279,4.349244809
2006,VAT,15.72265753,70.38964384,3.179123288,4.498581918,14.96068493,72.11750685,3.127589041,4.465696164,15.48407104,73.43240437,3.345054645,4.375061202,16.32569863,68.42586301,3.36060274,4.552544932,15.87060274,71.55589041,3.37509589,4.321784658,15.75832877,69.83156164,3.484328767,4.434563562
2007,VAT,16.15345205,68.04939726,3.251753425,4.524846849,15.72265753,70.38964384,3.179123288,4.498581918,14.96068493,72.11750685,3.127589041,4.465696164,15.48407104,73.43240437,3.345054645,4.375061202,16.32569863,68.42586301,3.36060274,4.552544932,15.87060274,71.55589041,3.37509589,4.321784658
2008,VAT,16.01453552,69.54046448,3.385819672,4.515915847,16.15345205,68.04939726,3.251753425,4.524846849,15.72265753,70.38964384,3.179123288,4.498581918,14.96068493,72.11750685,3.127589041,4.465696164,15.48407104,73.43240437,3.345054645,4.375061202,16.32569863,68.42586301,3.36060274,4.552544932
2009,VAT,16.00961644,70.61164384,3.338547945,4.550884932,16.01453552,69.54046448,3.385819672,4.515915847,16.15345205,68.04939726,3.251753425,4.524846849,15.72265753,70.38964384,3.179123288,4.498581918,14.96068493,72.11750685,3.127589041,4.465696164,15.48407104,73.43240437,3.345054645,4.375061202
2010,VAT,15.23550685,72.55553425,3.46969863,4.371623836,16.00961644,70.61164384,3.338547945,4.550884932,16.01453552,69.54046448,3.385819672,4.515915847,16.15345205,68.04939726,3.251753425,4.524846849,15.72265753,70.38964384,3.179123288,4.498581918,14.96068493,72.11750685,3.127589041,4.465696164
2011,VAT,15.9710411,67.94673973,3.127369863,4.709939452,15.23550685,72.55553425,3.46969863,4.371623836,16.00961644,70.61164384,3.338547945,4.550884932,16.01453552,69.54046448,3.385819672,4.515915847,16.15345205,68.04939726,3.251753425,4.524846849,15.72265753,70.38964384,3.179123288,4.498581918
2012,VAT,16.05346995,68.08172131,3.378278689,4.637535246,15.9710411,67.94673973,3.127369863,4.709939452,15.23550685,72.55553425,3.46969863,4.371623836,16.00961644,70.61164384,3.338547945,4.550884932,16.01453552,69.54046448,3.385819672,4.515915847,16.15345205,68.04939726,3.251753425,4.524846849
2013,VAT,15.67090411,72.39720548,3.297232877,4.46632274,16.05346995,68.08172131,3.378278689,4.637535246,15.9710411,67.94673973,3.127369863,4.709939452,15.23550685,72.55553425,3.46969863,4.371623836,16.00961644,70.61164384,3.338547945,4.550884932,16.01453552,69.54046448,3.385819672,4.515915847
2014,VAT,15.99613699,74.43350685,3.316219178,4.535423288,15.67090411,72.39720548,3.297232877,4.46632274,16.05346995,68.08172131,3.378278689,4.637535246,15.9710411,67.94673973,3.127369863,4.709939452,15.23550685,72.55553425,3.46969863,4.371623836,16.00961644,70.61164384,3.338547945,4.550884932
2015,VAT,16.17032877,71.3630411,3.159178082,4.550968767,15.99613699,74.43350685,3.316219178,4.535423288,15.67090411,72.39720548,3.297232877,4.46632274,16.05346995,68.08172131,3.378278689,4.637535246,15.9710411,67.94673973,3.127369863,4.709939452,15.23550685,72.55553425,3.46969863,4.371623836
2016,VAT,16.00398907,71.01721311,3.337377049,4.558513115,16.17032877,71.3630411,3.159178082,4.550968767,15.99613699,74.43350685,3.316219178,4.535423288,15.67090411,72.39720548,3.297232877,4.46632274,16.05346995,68.08172131,3.378278689,4.637535246,15.9710411,67.94673973,3.127369863,4.709939452
2017,VAT,16.27682192,65.02213699,3.465671233,4.846657534,16.00398907,71.01721311,3.337377049,4.558513115,16.17032877,71.3630411,3.159178082,4.550968767,15.99613699,74.43350685,3.316219178,4.535423288,15.67090411,72.39720548,3.297232877,4.46632274,16.05346995,68.08172131,3.378278689,4.637535246
2018,VAT,16.48268493,71.17260274,3.315342466,4.411020274,16.27682192,65.02213699,3.465671233,4.846657534,16.00398907,71.01721311,3.337377049,4.558513115,16.17032877,71.3630411,3.159178082,4.550968767,15.99613699,74.43350685,3.316219178,4.535423288,15.67090411,72.39720548,3.297232877,4.46632274
2019,VAT,16.37775342,69.90054795,3.423479452,4.592866301,16.48268493,71.17260274,3.315342466,4.411020274,16.27682192,65.02213699,3.465671233,4.846657534,16.00398907,71.01721311,3.337377049,4.558513115,16.17032877,71.3630411,3.159178082,4.550968767,15.99613699,74.43350685,3.316219178,4.535423288
2020,VAT,16.42489071,68.97330601,3.190027322,4.706525683,16.37775342,69.90054795,3.423479452,4.592866301,16.48268493,71.17260274,3.315342466,4.411020274,16.27682192,65.02213699,3.465671233,4.846657534,16.00398907,71.01721311,3.337377049,4.558513115,16.17032877,71.3630411,3.159178082,4.550968767
2021,VAT,16.08309589,69.70380822,3.334465753,4.424815068,16.42489071,68.97330601,3.190027322,4.706525683,16.37775342,69.90054795,3.423479452,4.592866301,16.48268493,71.17260274,3.315342466,4.411020274,16.27682192,65.02213699,3.465671233,4.846657534,16.00398907,71.01721311,3.337377049,4.558513115
2022,VAT,17.34071233,65.04356164,3.240410959,4.669804384,16.08309589,69.70380822,3.334465753,4.424815068,16.42489071,68.97330601,3.190027322,4.706525683,16.37775342,69.90054795,3.423479452,4.592866301,16.48268493,71.17260274,3.315342466,4.411020274,16.27682192,65.02213699,3.465671233,4.846657534
2023,VAT,17.15638356,68.98994521,3.229260274,4.524194795,17.34071233,65.04356164,3.240410959,4.669804384,16.08309589,69.70380822,3.334465753,4.424815068,16.42489071,68.97330601,3.190027322,4.706525683,16.37775342,69.90054795,3.423479452,4.592866301,16.48268493,71.17260274,3.315342466,4.411020274
2024,VAT,17.41016393,69.47715847,3.275437158,4.533563934,17.15638356,68.98994521,3.229260274,4.524194795,17.34071233,65.04356164,3.240410959,4.669804384,16.08309589,69.70380822,3.334465753,4.424815068,16.42489071,68.97330601,3.190027322,4.706525683,16.37775342,69.90054795,3.423479452,4.592866301
1995,VCT,27.09649315,77.61057534,6.503123288,5.539543288,26.69465753,77.00950685,7.448767123,5.735240822,26.78624658,78.21408219,7.221424658,5.723130137,26.65797814,78.2818306,7.130273224,5.062217213,26.63553425,78.30775342,7.48969863,5.31574,26.75268493,79.00441096,7.003315068,5.242618356
1996,VCT,26.89915301,77.56860656,7.089071038,5.5616,27.09649315,77.61057534,6.503123288,5.539543288,26.69465753,77.00950685,7.448767123,5.735240822,26.78624658,78.21408219,7.221424658,5.723130137,26.65797814,78.2818306,7.130273224,5.062217213,26.63553425,78.30775342,7.48969863,5.31574
1997,VCT,27.07306849,76.95923288,7.40290411,5.81684137,26.89915301,77.56860656,7.089071038,5.5616,27.09649315,77.61057534,6.503123288,5.539543288,26.69465753,77.00950685,7.448767123,5.735240822,26.78624658,78.21408219,7.221424658,5.723130137,26.65797814,78.2818306,7.130273224,5.062217213
1998,VCT,27.54873973,77.70427397,7.071835616,5.667948219,27.07306849,76.95923288,7.40290411,5.81684137,26.89915301,77.56860656,7.089071038,5.5616,27.09649315,77.61057534,6.503123288,5.539543288,26.69465753,77.00950685,7.448767123,5.735240822,26.78624658,78.21408219,7.221424658,5.723130137
1999,VCT,27.10235616,77.02276712,6.715479452,5.829537808,27.54873973,77.70427397,7.071835616,5.667948219,27.07306849,76.95923288,7.40290411,5.81684137,26.89915301,77.56860656,7.089071038,5.5616,27.09649315,77.61057534,6.503123288,5.539543288,26.69465753,77.00950685,7.448767123,5.735240822
2000,VCT,26.85729508,76.98019126,7.357677596,5.758034153,27.10235616,77.02276712,6.715479452,5.829537808,27.54873973,77.70427397,7.071835616,5.667948219,27.07306849,76.95923288,7.40290411,5.81684137,26.89915301,77.56860656,7.089071038,5.5616,27.09649315,77.61057534,6.503123288,5.539543288
2001,VCT,27.0410137,76.94060274,7.150986301,5.858331233,26.85729508,76.98019126,7.357677596,5.758034153,27.10235616,77.02276712,6.715479452,5.829537808,27.54873973,77.70427397,7.071835616,5.667948219,27.07306849,76.95923288,7.40290411,5.81684137,26.89915301,77.56860656,7.089071038,5.5616
2002,VCT,27.1610137,77.08830137,7.500958904,5.848330959,27.0410137,76.94060274,7.150986301,5.858331233,26.85729508,76.98019126,7.357677596,5.758034153,27.10235616,77.02276712,6.715479452,5.829537808,27.54873973,77.70427397,7.071835616,5.667948219,27.07306849,76.95923288,7.40290411,5.81684137
2003,VCT,27.33068493,76.89736986,6.898493151,5.811511233,27.1610137,77.08830137,7.500958904,5.848330959,27.0410137,76.94060274,7.150986301,5.858331233,26.85729508,76.98019126,7.357677596,5.758034153,27.10235616,77.02276712,6.715479452,5.829537808,27.54873973,77.70427397,7.071835616,5.667948219
2004,VCT,27.38051913,77.90172131,6.776693989,5.675715847,27.33068493,76.89736986,6.898493151,5.811511233,27.1610137,77.08830137,7.500958904,5.848330959,27.0410137,76.94060274,7.150986301,5.858331233,26.85729508,76.98019126,7.357677596,5.758034153,27.10235616,77.02276712,6.715479452,5.829537808
2005,VCT,27.79682192,77.80452055,6.191315068,5.681669315,27.38051913,77.90172131,6.776693989,5.675715847,27.33068493,76.89736986,6.898493151,5.811511233,27.1610137,77.08830137,7.500958904,5.848330959,27.0410137,76.94060274,7.150986301,5.858331233,26.85729508,76.98019126,7.357677596,5.758034153
2006,VCT,27.56268493,76.65808219,6.716383562,5.894633151,27.79682192,77.80452055,6.191315068,5.681669315,27.38051913,77.90172131,6.776693989,5.675715847,27.33068493,76.89736986,6.898493151,5.811511233,27.1610137,77.08830137,7.500958904,5.848330959,27.0410137,76.94060274,7.150986301,5.858331233
2007,VCT,27.47852055,76.49339726,6.812630137,5.818433425,27.56268493,76.65808219,6.716383562,5.894633151,27.79682192,77.80452055,6.191315068,5.681669315,27.38051913,77.90172131,6.776693989,5.675715847,27.33068493,76.89736986,6.898493151,5.811511233,27.1610137,77.08830137,7.500958904,5.848330959
2008,VCT,27.21169399,76.66327869,6.678852459,5.800394262,27.47852055,76.49339726,6.812630137,5.818433425,27.56268493,76.65808219,6.716383562,5.894633151,27.79682192,77.80452055,6.191315068,5.681669315,27.38051913,77.90172131,6.776693989,5.675715847,27.33068493,76.89736986,6.898493151,5.811511233
2009,VCT,27.40890411,77.10520548,7.041178082,5.874504932,27.21169399,76.66327869,6.678852459,5.800394262,27.47852055,76.49339726,6.812630137,5.818433425,27.56268493,76.65808219,6.716383562,5.894633151,27.79682192,77.80452055,6.191315068,5.681669315,27.38051913,77.90172131,6.776693989,5.675715847
2010,VCT,27.94476712,77.58947945,6.096356164,5.704426849,27.40890411,77.10520548,7.041178082,5.874504932,27.21169399,76.66327869,6.678852459,5.800394262,27.47852055,76.49339726,6.812630137,5.818433425,27.56268493,76.65808219,6.716383562,5.894633151,27.79682192,77.80452055,6.191315068,5.681669315
2011,VCT,27.55216438,78.37284932,6.454657534,5.576336986,27.94476712,77.58947945,6.096356164,5.704426849,27.40890411,77.10520548,7.041178082,5.874504932,27.21169399,76.66327869,6.678852459,5.800394262,27.47852055,76.49339726,6.812630137,5.818433425,27.56268493,76.65808219,6.716383562,5.894633151
2012,VCT,27.42650273,77.88724044,6.829153005,5.750631967,27.55216438,78.37284932,6.454657534,5.576336986,27.94476712,77.58947945,6.096356164,5.704426849,27.40890411,77.10520548,7.041178082,5.874504932,27.21169399,76.66327869,6.678852459,5.800394262,27.47852055,76.49339726,6.812630137,5.818433425
2013,VCT,27.41232877,77.88367123,6.91109589,5.818743562,27.42650273,77.88724044,6.829153005,5.750631967,27.55216438,78.37284932,6.454657534,5.576336986,27.94476712,77.58947945,6.096356164,5.704426849,27.40890411,77.10520548,7.041178082,5.874504932,27.21169399,76.66327869,6.678852459,5.800394262
2014,VCT,27.17134247,77.72871233,7.055287671,5.88648,27.41232877,77.88367123,6.91109589,5.818743562,27.42650273,77.88724044,6.829153005,5.750631967,27.55216438,78.37284932,6.454657534,5.576336986,27.94476712,77.58947945,6.096356164,5.704426849,27.40890411,77.10520548,7.041178082,5.874504932
2015,VCT,27.31780822,77.78589041,7.287753425,5.830043288,27.17134247,77.72871233,7.055287671,5.88648,27.41232877,77.88367123,6.91109589,5.818743562,27.42650273,77.88724044,6.829153005,5.750631967,27.55216438,78.37284932,6.454657534,5.576336986,27.94476712,77.58947945,6.096356164,5.704426849
2016,VCT,27.66415301,78.23737705,6.54147541,5.751465847,27.31780822,77.78589041,7.287753425,5.830043288,27.17134247,77.72871233,7.055287671,5.88648,27.41232877,77.88367123,6.91109589,5.818743562,27.42650273,77.88724044,6.829153005,5.750631967,27.55216438,78.37284932,6.454657534,5.576336986
2017,VCT,27.56191781,78.54109589,6.856493151,5.735434795,27.66415301,78.23737705,6.54147541,5.751465847,27.31780822,77.78589041,7.287753425,5.830043288,27.17134247,77.72871233,7.055287671,5.88648,27.41232877,77.88367123,6.91109589,5.818743562,27.42650273,77.88724044,6.829153005,5.750631967
2018,VCT,27.23473973,77.62038356,7.393506849,5.883117808,27.56191781,78.54109589,6.856493151,5.735434795,27.66415301,78.23737705,6.54147541,5.751465847,27.31780822,77.78589041,7.287753425,5.830043288,27.17134247,77.72871233,7.055287671,5.88648,27.41232877,77.88367123,6.91109589,5.818743562
2019,VCT,27.53013699,77.82882192,6.674109589,5.952150137,27.23473973,77.62038356,7.393506849,5.883117808,27.56191781,78.54109589,6.856493151,5.735434795,27.66415301,78.23737705,6.54147541,5.751465847,27.31780822,77.78589041,7.287753425,5.830043288,27.17134247,77.72871233,7.055287671,5.88648
2020,VCT,27.70442623,77.15147541,6.675464481,5.908361202,27.53013699,77.82882192,6.674109589,5.952150137,27.23473973,77.62038356,7.393506849,5.883117808,27.56191781,78.54109589,6.856493151,5.735434795,27.66415301,78.23737705,6.54147541,5.751465847,27.31780822,77.78589041,7.287753425,5.830043288
2021,VCT,27.57753425,76.77243836,7.130958904,5.879824932,27.70442623,77.15147541,6.675464481,5.908361202,27.53013699,77.82882192,6.674109589,5.952150137,27.23473973,77.62038356,7.393506849,5.883117808,27.56191781,78.54109589,6.856493151,5.735434795,27.66415301,78.23737705,6.54147541,5.751465847
2022,VCT,27.44649315,77.8320274,6.830383562,5.762435616,27.57753425,76.77243836,7.130958904,5.879824932,27.70442623,77.15147541,6.675464481,5.908361202,27.53013699,77.82882192,6.674109589,5.952150137,27.23473973,77.62038356,7.393506849,5.883117808,27.56191781,78.54109589,6.856493151,5.735434795
2023,VCT,28.00967123,77.63750685,6.45830137,5.887832329,27.44649315,77.8320274,6.830383562,5.762435616,27.57753425,76.77243836,7.130958904,5.879824932,27.70442623,77.15147541,6.675464481,5.908361202,27.53013699,77.82882192,6.674109589,5.952150137,27.23473973,77.62038356,7.393506849,5.883117808
2024,VCT,28.64928962,77.49155738,6.251693989,5.915187978,28.00967123,77.63750685,6.45830137,5.887832329,27.44649315,77.8320274,6.830383562,5.762435616,27.57753425,76.77243836,7.130958904,5.879824932,27.70442623,77.15147541,6.675464481,5.908361202,27.53013699,77.82882192,6.674109589,5.952150137
1995,VEN,23.40610959,83.43690411,2.473945205,5.383006301,23.2579726,81.95523288,2.70060274,5.448836712,23.25745205,83.05726027,2.575726027,5.476835342,23.29163934,83.28939891,2.627486339,5.301361202,23.08808219,83.21419178,2.709506849,5.306651781,22.93449315,85.03619178,2.579671233,5.188964384
1996,VEN,23.04729508,84.73112022,2.566448087,5.430164481,23.40610959,83.43690411,2.473945205,5.383006301,23.2579726,81.95523288,2.70060274,5.448836712,23.25745205,83.05726027,2.575726027,5.476835342,23.29163934,83.28939891,2.627486339,5.301361202,23.08808219,83.21419178,2.709506849,5.306651781
1997,VEN,23.07630137,84.91389041,2.587479452,5.545470959,23.04729508,84.73112022,2.566448087,5.430164481,23.40610959,83.43690411,2.473945205,5.383006301,23.2579726,81.95523288,2.70060274,5.448836712,23.25745205,83.05726027,2.575726027,5.476835342,23.29163934,83.28939891,2.627486339,5.301361202
1998,VEN,24.68339726,78.1590411,2.445041096,5.511801644,23.07630137,84.91389041,2.587479452,5.545470959,23.04729508,84.73112022,2.566448087,5.430164481,23.40610959,83.43690411,2.473945205,5.383006301,23.2579726,81.95523288,2.70060274,5.448836712,23.25745205,83.05726027,2.575726027,5.476835342
1999,VEN,23.29967123,83.29183562,2.497123288,5.407630685,24.68339726,78.1590411,2.445041096,5.511801644,23.07630137,84.91389041,2.587479452,5.545470959,23.04729508,84.73112022,2.566448087,5.430164481,23.40610959,83.43690411,2.473945205,5.383006301,23.2579726,81.95523288,2.70060274,5.448836712
2000,VEN,22.89114754,84.09177596,2.664453552,5.387748634,23.29967123,83.29183562,2.497123288,5.407630685,24.68339726,78.1590411,2.445041096,5.511801644,23.07630137,84.91389041,2.587479452,5.545470959,23.04729508,84.73112022,2.566448087,5.430164481,23.40610959,83.43690411,2.473945205,5.383006301
2001,VEN,23.33254795,82.72005479,2.66109589,5.483611507,22.89114754,84.09177596,2.664453552,5.387748634,23.29967123,83.29183562,2.497123288,5.407630685,24.68339726,78.1590411,2.445041096,5.511801644,23.07630137,84.91389041,2.587479452,5.545470959,23.04729508,84.73112022,2.566448087,5.430164481
2002,VEN,23.36975342,83.46126027,2.662547945,5.506917534,23.33254795,82.72005479,2.66109589,5.483611507,22.89114754,84.09177596,2.664453552,5.387748634,23.29967123,83.29183562,2.497123288,5.407630685,24.68339726,78.1590411,2.445041096,5.511801644,23.07630137,84.91389041,2.587479452,5.545470959
2003,VEN,23.80342466,81.37865753,2.499506849,5.549216164,23.36975342,83.46126027,2.662547945,5.506917534,23.33254795,82.72005479,2.66109589,5.483611507,22.89114754,84.09177596,2.664453552,5.387748634,23.29967123,83.29183562,2.497123288,5.407630685,24.68339726,78.1590411,2.445041096,5.511801644
2004,VEN,23.94980874,80.93513661,2.512896175,5.415611749,23.80342466,81.37865753,2.499506849,5.549216164,23.36975342,83.46126027,2.662547945,5.506917534,23.33254795,82.72005479,2.66109589,5.483611507,22.89114754,84.09177596,2.664453552,5.387748634,23.29967123,83.29183562,2.497123288,5.407630685
2005,VEN,24.18290411,82.1500274,2.259369863,5.489213425,23.94980874,80.93513661,2.512896175,5.415611749,23.80342466,81.37865753,2.499506849,5.549216164,23.36975342,83.46126027,2.662547945,5.506917534,23.33254795,82.72005479,2.66109589,5.483611507,22.89114754,84.09177596,2.664453552,5.387748634
2006,VEN,24.01030137,80.69493151,2.518767123,5.499490137,24.18290411,82.1500274,2.259369863,5.489213425,23.94980874,80.93513661,2.512896175,5.415611749,23.80342466,81.37865753,2.499506849,5.549216164,23.36975342,83.46126027,2.662547945,5.506917534,23.33254795,82.72005479,2.66109589,5.483611507
2007,VEN,24.22928767,78.49115068,2.501945205,5.549266301,24.01030137,80.69493151,2.518767123,5.499490137,24.18290411,82.1500274,2.259369863,5.489213425,23.94980874,80.93513661,2.512896175,5.415611749,23.80342466,81.37865753,2.499506849,5.549216164,23.36975342,83.46126027,2.662547945,5.506917534
2008,VEN,23.68177596,80.22486339,2.570382514,5.41795847,24.22928767,78.49115068,2.501945205,5.549266301,24.01030137,80.69493151,2.518767123,5.499490137,24.18290411,82.1500274,2.259369863,5.489213425,23.94980874,80.93513661,2.512896175,5.415611749,23.80342466,81.37865753,2.499506849,5.549216164
2009,VEN,24.2709589,78.1839726,2.70260274,5.532006301,23.68177596,80.22486339,2.570382514,5.41795847,24.22928767,78.49115068,2.501945205,5.549266301,24.01030137,80.69493151,2.518767123,5.499490137,24.18290411,82.1500274,2.259369863,5.489213425,23.94980874,80.93513661,2.512896175,5.415611749
2010,VEN,24.39186301,80.92449315,2.19430137,5.317692877,24.2709589,78.1839726,2.70260274,5.532006301,23.68177596,80.22486339,2.570382514,5.41795847,24.22928767,78.49115068,2.501945205,5.549266301,24.01030137,80.69493151,2.518767123,5.499490137,24.18290411,82.1500274,2.259369863,5.489213425
2011,VEN,23.80846575,82.5369863,2.277890411,5.186616164,24.39186301,80.92449315,2.19430137,5.317692877,24.2709589,78.1839726,2.70260274,5.532006301,23.68177596,80.22486339,2.570382514,5.41795847,24.22928767,78.49115068,2.501945205,5.549266301,24.01030137,80.69493151,2.518767123,5.499490137
2012,VEN,23.91751366,81.54336066,2.395956284,5.279583333,23.80846575,82.5369863,2.277890411,5.186616164,24.39186301,80.92449315,2.19430137,5.317692877,24.2709589,78.1839726,2.70260274,5.532006301,23.68177596,80.22486339,2.570382514,5.41795847,24.22928767,78.49115068,2.501945205,5.549266301
2013,VEN,24.20041096,79.07575342,2.572547945,5.45260137,23.91751366,81.54336066,2.395956284,5.279583333,23.80846575,82.5369863,2.277890411,5.186616164,24.39186301,80.92449315,2.19430137,5.317692877,24.2709589,78.1839726,2.70260274,5.532006301,23.68177596,80.22486339,2.570382514,5.41795847
2014,VEN,24.09652055,78.48263014,2.808246575,5.536595616,24.20041096,79.07575342,2.572547945,5.45260137,23.91751366,81.54336066,2.395956284,5.279583333,23.80846575,82.5369863,2.277890411,5.186616164,24.39186301,80.92449315,2.19430137,5.317692877,24.2709589,78.1839726,2.70260274,5.532006301
2015,VEN,23.93106849,80.7870411,2.907315068,5.616364932,24.09652055,78.48263014,2.808246575,5.536595616,24.20041096,79.07575342,2.572547945,5.45260137,23.91751366,81.54336066,2.395956284,5.279583333,23.80846575,82.5369863,2.277890411,5.186616164,24.39186301,80.92449315,2.19430137,5.317692877
2016,VEN,24.48860656,79.02278689,2.519617486,5.41550847,23.93106849,80.7870411,2.907315068,5.616364932,24.09652055,78.48263014,2.808246575,5.536595616,24.20041096,79.07575342,2.572547945,5.45260137,23.91751366,81.54336066,2.395956284,5.279583333,23.80846575,82.5369863,2.277890411,5.186616164
2017,VEN,23.9260274,82.46920548,2.545178082,5.371212877,24.48860656,79.02278689,2.519617486,5.41550847,23.93106849,80.7870411,2.907315068,5.616364932,24.09652055,78.48263014,2.808246575,5.536595616,24.20041096,79.07575342,2.572547945,5.45260137,23.91751366,81.54336066,2.395956284,5.279583333
2018,VEN,23.24243836,84.14591781,2.710547945,5.638195068,23.9260274,82.46920548,2.545178082,5.371212877,24.48860656,79.02278689,2.519617486,5.41550847,23.93106849,80.7870411,2.907315068,5.616364932,24.09652055,78.48263014,2.808246575,5.536595616,24.20041096,79.07575342,2.572547945,5.45260137
